startdate,enddate,status,progress,durationinseconds,finished,recordeddate,responseid,externalreference,distributionchannel,userlanguage,pol_feeling_1,pol_feeling_2,pol_feeling_3,rep_pov,dem_pov,vote_registr,vote1,vote2,vote3_1,follow_politics,follow_trump,news_source_3_1,news_source_3_2,news_source_3_3,news_source_3_4,news_source_3_10,news_source_3_5,news_source_3_6,news_source_3_11,read_news,q106_firstclick,q106_lastclick,q106_pagesubmit,q106_clickcount,news_knowledge_5,news_knowledge_6,news_knowledge_7,news_knowledge_8,news_knowledge_9,news_knowledge_10,news_knowledge_11,news_knowledge_12,news_knowledge_13,news_knowledge_14,news_knowledge_15,news_knowledge_16,news_knowledge_17,news_knowledge_18,news_knowledge_19,attitude_trade_1,attitude_race_1,attitude_metoo_1,attitude_kavanaugh_1,attitude_immigration_1,attitude_mueller_1,attitude_gun_1,attitude_media_1,attitude_trump_1,swb_happiness,swb_relhappiness,swb_swl1,swb_swl2,swb_swl3,swb_lnlns1,swb_lnlns2,swb_lnlns3,swb_eurhappsvy_4,swb_eurhappsvy_5,swb_eurhappsvy_6,swb_eurhappsvy_7,leisure_activities1,leisure_activities3_1,leisure_activities3_2,leisure_activities3_3,leisure_activities3_4,leisure_activities3_5,fb_minutes,fb_soclife_1,fb_goodbad_1,fb_society_1,fb_happy_1,fb_habit_1,fb_betterfollownews_1,fb_morefakenews_1,fb_polarize_1,deact_24h_goodbad_1,deact_4wk_goodbad_1,deactiv_yesno,wta3,wta_understanding1,wta_understanding2,fb_use_plan,agenda,followup,id,second_4weeks_num2,first_question_counts,accept_second_4weeks,second_4weeks_num1,wta1,wta2,lowqual,first_4weeks_num,t,friends_met_number,rep_angry_length,dem_angry_length,fb_posimp_length,fb_posimp_log,fb_negimp_length,fb_negimp_log
2018-11-08 00:05:34,2018-11-08 00:21:20,IP Address,100,945,True,2018-11-08 00:21:20,R_VX7CqriXoox5zqx,,email,EN,68,63,35,Two or three times,Two or three times,None,No,Other/don't know,,Not at all closely,Not at all closely,Same,Same,Same,Same,Same,A little more,A little more,A little more,45,3.885,75.367,75.939,47,Unsure,Unsure,True,True,Unsure,True,Unsure,Unsure,True,True,Unsure,True,True,Unsure,Unsure,7,10,10,1,8,4,6,8,4,6,5,Slightly agree,Neither agree nor disagree,Agree,Hardly ever,Some of the time,Some of the time,1. None or almost none of the times,3.,2.,3.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends",A lot more,A little more,Same,Same,A little more,30,6,4,6,4,6,7,7,6,5,,Yes,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,13580,0,0,0,0,400,400,0,0,0,2.8332133,4.0,4.0,31.0,3.465736,34.0,3.5553482
2018-11-08 00:02:16,2018-11-08 00:21:32,IP Address,100,1155,True,2018-11-08 00:21:32,R_3EMah4jer1ks6YU,,email,EN,0,0,0,Never,Never,Nebraska,Yes,Other/don't know,,Not at all closely,Not at all closely,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,10,2.12,112.293,113.289,56,Unsure,True,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,0,6,0,0,8,7,5,5,0,4,7 (more happy),Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Hardly ever,Hardly ever,Some of the time,1. None or almost none of the times,2.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall",A lot less,A lot less,Same,A lot more,A lot more,10,2,2,2,0,10,0,10,10,9,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,179,0,1,0,0,50,99,0,0,0,1.7917595,4.0,4.0,29.0,3.4011974,31.0,3.465736
2018-11-08 00:07:17,2018-11-08 00:21:37,IP Address,100,859,True,2018-11-08 00:21:37,R_O0U5gSD5mQC3dyF,,email,EN,85,0,0,Never,Two or three times,New York,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,A little less,A little less,A little less,A lot less,A lot more,A little more,60,2.991,94.122,95.201,50,Unsure,True,True,True,True,Unsure,True,Unsure,True,False,Unsure,True,Unsure,True,Unsure,6,8,2,0,8,3,9,7,0,2,2,Strongly disagree,Disagree,Slightly disagree,Often,Some of the time,Some of the time,3.,3.,2.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone from another country,Spend time with your parents",A little more,Same,Same,A little more,A little more,0,5,5,5,4,8,6,9,9,,9,Yes,15,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,947,0,1,0,0,10,10,0,102,1,1.0986123,35.0,4.0,22.0,3.1354942,28.0,3.3672957
2018-11-08 00:01:41,2018-11-08 00:21:52,IP Address,100,1211,True,2018-11-08 00:21:52,R_z7MMhsONPCe7YpX,,email,EN,0,53,72,Two or three times,Never,Alabama,Yes,Republican candidate,100,Not at all closely,Somewhat closely,Same,Same,Same,Same,Same,A lot less,Same,A little more,30,3.243,90.379,91.413,60,Unsure,True,Unsure,Unsure,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,True,5,6,7,8,2,2,5,8,8,2,2,Disagree,Slightly disagree,Disagree,Some of the time,Some of the time,Some of the time,3.,3.,2.,2.,Spend time with your kids,Same,Same,Same,Same,Same,0,5,4,5,5,9,5,7,5,,9,Yes,25,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...stop using Facebook entirely,I am not sure.,No,299,0,1,0,0,25,75,0,102,1,0.0,0.0,0.0,47.0,3.871201,44.0,3.8066626
2018-11-08 00:01:29,2018-11-08 00:21:52,IP Address,100,1223,True,2018-11-08 00:21:53,R_2wBoqXW14vt9d3J,,email,EN,94,21,0,Two or three times,Four times or more,Missouri,Yes,Democratic candidate,11,Somewhat closely,Not at all closely,Same,Same,A little more,Same,A little more,A lot less,A little less,A lot more,45,10.368,98.454,99.252,67,True,True,True,True,True,True,True,False,True,Unsure,Unsure,False,True,Unsure,False,8,9,3,1,7,4,6,8,0,6,3,Agree,Slightly disagree,Agree,Hardly ever,Some of the time,Some of the time,2.,2.,4. All or almost all of the time.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall",A little less,A little less,Same,A little more,A little more,0,3,3,7,3,7,7,8,7,,4,Yes,50000,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",No,21270,0,0,0,0,5,20,0,102,1,1.9459101,55.0,4.0,56.0,4.0430512,48.0,3.8918202
2018-11-08 00:08:50,2018-11-08 00:22:02,IP Address,100,792,True,2018-11-08 00:22:02,R_7P7m7RF0CqiBLPj,,email,EN,70,0,0,Never,Two or three times,New York,No,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,A lot more,A lot more,Same,A lot less,A lot less,A little less,30,4.075,78.939,80.362,60,True,True,True,True,Unsure,Unsure,True,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,7,10,0,0,10,1,10,7,0,4,3,Slightly agree,Slightly disagree,Slightly disagree,Some of the time,Some of the time,Hardly ever,3.,3.,4. All or almost all of the time.,2.,"Spend time with your parents,Spend time with your kids",A lot less,A lot less,A little more,A lot more,A little more,0,0,4,3,1,10,8,8,10,,10,Yes,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,17448,0,1,0,0,25,50,0,102,1,0.6931472,24.0,4.0,67.0,4.2195077,41.0,3.7376697
2018-11-08 00:09:59,2018-11-08 00:22:15,IP Address,100,735,True,2018-11-08 00:22:15,R_1FhY2yc879GMfXu,,email,EN,71,31,10,Never,Never,None,No,Democratic candidate,42,Not at all closely,Not at all closely,Same,Same,Same,Same,Same,Same,Same,Same,5,5.007,85.055,86.027,24,True,True,True,True,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,True,False,Unsure,Unsure,6,10,4,3,10,6,8,7,1,1 (not a very happy person),1 (less happy),Strongly disagree,Strongly disagree,Strongly disagree,Often,Often,Often,4. All or almost all of the time.,4. All or almost all of the time.,1. None or almost none of the times,4. All or almost all of the time.,"Go out for dinner,Spend time with your parents",Same,Same,Same,A little more,Same,20,4,5,4,4,8,6,9,6,5,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,2295,0,0,0,0,25,25,0,0,0,0.6931472,17.0,4.0,45.0,3.8286414,31.0,3.465736
2018-11-08 00:01:58,2018-11-08 00:22:47,IP Address,100,1248,True,2018-11-08 00:22:47,R_3QWWPjCzTknW0vf,,email,EN,90,0,0,Never,Two or three times,Kentucky,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,Same,Same,Same,A lot less,A little less,A little more,30,15.584,105.192,105.954,16,True,True,True,True,True,Unsure,True,Unsure,False,Unsure,True,Unsure,Unsure,True,Unsure,5,7,6,3,6,10,8,8,0,4,2,Slightly agree,Slightly disagree,Slightly disagree,Some of the time,Some of the time,Some of the time,3.,3.,3.,2.,"Go out for dinner,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Spend time with your parents",A lot less,Same,Same,A little more,A little less,0,6,6,6,5,8,6,8,6,,6,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",No,297,0,1,0,0,30,100,0,102,1,0.6931472,148.0,4.0,32.0,3.4965076,91.0,4.5217886
2018-11-08 00:02:03,2018-11-08 00:22:48,IP Address,100,1245,True,2018-11-08 00:22:51,R_2fH9CQp0tsDS56P,,email,EN,48,53,49,Two or three times,Two or three times,None,No,Other/don't know,,Somewhat closely,Somewhat closely,Same,Same,Same,Same,Same,A lot less,Same,A little more,60,34.474,163.909,164.301,53,True,True,True,True,True,True,True,Unsure,True,Unsure,Unsure,True,Unsure,True,True,6,10,7,6,6,8,8,8,4,4,3,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Some of the time,Hardly ever,Hardly ever,2.,3.,2.,3.,"Go to the cinema,Spend time with your parents",A little more,A little more,Same,A little more,A little more,0,5,7,6,3,8,8,7,8,,7,Yes,51,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,I am not sure.,No,17208,0,0,0,0,30,60,0,102,1,0.6931472,4.0,4.0,39.0,3.6888795,38.0,3.6635616
2018-11-08 00:06:02,2018-11-08 00:22:52,IP Address,100,1009,True,2018-11-08 00:22:52,R_25XwMK9sxWPhtZU,,email,EN,74,33,1,Two or three times,Four times or more,Georgia,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,A little more,Same,A little more,A little more,A little more,Same,75,7.542,69.146,69.789,47,True,Unsure,True,True,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,8,7,5,4,7,4,6,6,0,5,4,Slightly disagree,Agree,Neither agree nor disagree,Some of the time,Some of the time,Some of the time,2.,3.,2.,3.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Spend time with your parents",Same,A little more,Same,Same,Same,120,5,4,6,6,6,7,8,4,5,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,15564,0,1,0,0,100,150,0,0,0,1.0986123,4.0,4.0,34.0,3.5553482,24.0,3.218876
2018-11-08 00:08:05,2018-11-08 00:23:25,IP Address,100,920,True,2018-11-08 00:23:26,R_2bKrlRIAXEVJRuG,,email,EN,64,43,3,Once,Once,Florida,Yes,Democratic candidate,44,Somewhat closely,Somewhat closely,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,15,1.998,96.142,98.682,79,Unsure,Unsure,True,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,True,5,10,2,4,6,4,5,7,1,5,4,Neither agree nor disagree,Neither agree nor disagree,Agree,Hardly ever,Hardly ever,Hardly ever,2.,2.,4. All or almost all of the time.,1. None or almost none of the times,"Talk to friends on the phone,Interact with someone from another country",A lot less,Same,A lot less,A lot more,Same,0,5,5,5,5,6,4,9,7,,6,Yes,20,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",No,2610,0,0,0,0,20,30,0,102,1,2.8332133,68.0,23.0,107.0,4.6821313,52.0,3.9702919
2018-11-08 00:02:15,2018-11-08 00:23:29,IP Address,100,1273,True,2018-11-08 00:23:29,R_24Cs1PhqkcTe7SM,,email,EN,80,1,5,Never,Never,California,Yes,Democratic candidate,7,Very closely,Rather closely,A little more,A lot more,A little more,A little more,Same,A lot less,A little less,A lot more,60,1.998,102.75,103.325,49,True,True,True,True,True,Unsure,True,False,True,False,False,Unsure,False,False,False,8,10,2,0,8,10,8,5,0,2,2,Slightly disagree,Strongly disagree,Slightly disagree,Hardly ever,Hardly ever,Often,4. All or almost all of the time.,3.,2.,2.,"Go out for dinner,Talk to friends on the phone,Get together with friends",A little less,A little less,A little more,Same,Same,0,3,4,3,5,8,2,10,8,,10,Yes,30,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"No, I don't think they had a particular agenda.",Yes,1322,0,0,0,0,25,60,0,102,1,1.7917595,90.0,71.0,88.0,4.4886365,77.0,4.356709
2018-11-08 00:03:05,2018-11-08 00:23:35,IP Address,100,1230,True,2018-11-08 00:23:36,R_wRDbBZuTSkKAzLP,,email,EN,50,50,50,Never,Never,None,No,Democratic candidate,20,Not at all closely,Not at all closely,Same,Same,Same,Same,Same,A lot less,Same,A little less,10,8.618,131.26,132.023,69,True,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,5,7,1,7,7,5,8,7,0,5,4,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Some of the time,Some of the time,Some of the time,2.,2.,2.,2.,"Go out for dinner,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country",Same,Same,A little more,Same,Same,0,3,3,3,3,8,1,10,10,,8,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...stop using Facebook entirely,"No, I don't think they had a particular agenda.",Yes,21779,0,1,0,0,20,150,0,102,1,0.6931472,4.0,4.0,31.0,3.465736,23.0,3.1780539
2018-11-08 00:07:53,2018-11-08 00:23:45,IP Address,100,952,True,2018-11-08 00:23:46,R_3P5o3mCRnpsbr59,,email,EN,16,79,77,Once,Once,North Carolina,No,Other/don't know,,Somewhat closely,Somewhat closely,A little less,A little less,A little more,Same,A little more,Same,Same,A little less,60,17.212,72.047,72.817,15,True,True,True,True,False,False,True,False,True,Unsure,False,True,True,True,True,8,7,10,10,5,4,7,8,4,4,2,Neither agree nor disagree,Disagree,Disagree,Some of the time,Some of the time,Some of the time,2.,3.,3.,3.,"Talk to friends on the phone,Spend time with your parents",A lot more,A lot more,A lot more,A little more,Same,120,8,8,7,3,9,10,7,8,,1,Yes,500,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...increase the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,1259,0,0,0,0,100,200,0,102,1,0.0,62.0,61.0,11.0,2.4849067,29.0,3.4011974
2018-11-08 00:01:44,2018-11-08 00:24:37,IP Address,100,1372,True,2018-11-08 00:24:37,R_8w87HW5kZjInvFf,,email,EN,70,80,60,Two or three times,Two or three times,None,No,Republican candidate,70,Not at all closely,Somewhat closely,Same,Same,A little more,Same,Same,A little more,A little more,A little more,60,6.483,68.711,69.399,56,Unsure,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,7,8,7,7,8,6,8,7,7,3,3,Slightly disagree,Slightly disagree,Slightly disagree,Often,Often,Often,3.,3.,2.,2.,"Go out for dinner,Talk to friends on the phone",A little less,A little more,A little more,A little less,A little less,120,6,4,6,7,4,7,7,7,7,,Yes,10,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,18112,0,1,0,0,50,20,0,0,0,1.609438,4.0,4.0,12.0,2.5649493,35.0,3.583519
2018-11-08 00:03:30,2018-11-08 00:25:02,IP Address,100,1292,True,2018-11-08 00:25:03,R_ZdT1QwuDrNLeHkZ,,email,EN,98,20,2,Two or three times,Two or three times,Georgia,Yes,Democratic candidate,7,Rather closely,Somewhat closely,A little more,A little more,A little more,A little more,A little more,A lot less,A lot less,A little more,30,20.807,106.938,107.955,15,True,True,True,True,Unsure,Unsure,True,Unsure,Unsure,Unsure,False,Unsure,Unsure,Unsure,Unsure,9,6,4,3,4,2,8,7,2,5,5,Slightly agree,Neither agree nor disagree,Slightly agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,1. None or almost none of the times,2.,"Go out for dinner,Interact with someone who voted the opposite way as you in the last presidential election",A little more,A little less,A little less,A little less,A little less,0,6,4,3,7,8,9,3,6,,10,Yes,15,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,1541,0,0,0,0,15,30,0,102,1,0.0,68.0,0.0,73.0,4.304065,89.0,4.4998097
